año;razon_social;rut_razon_social;nombre_establecimiento;id_vu;ciiu4;id_ciiu4;ciiu6;id_ciiu6;rubro_vu;id_rubro_vu;region;provincia;comuna_;id_comuna;latitud;longitud;cantidad_toneladas;contaminantes;id_contaminantes;ducto;norma;nombre_ducto;tabla;origen
2023;AQUA FARMING SPA;76994698-5;PISCICULTURA VALLE DEL LAJA;5441546;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Biobío;Biobío;Tucapel;8312;-37,32081;-71,93558;19,34172;Sulfato;36;462;DS 90;PUNTO 1 ESTERO EL LITRE;Tabla 1;SMA
2023;LESAFFRE INDUSTRIAL CHILE S.A;78382760-3;GIST BROCADES CHILE S.A.;4585695;Elaboración de otros productos alimenticios n.c.p.;C1079;Elaboración de levaduras naturales o artificiales;C107902;Otras industrias manufactureras;10;Metropolitana de Santiago;Santiago;Quilicura;13125;-33,36667;-70,73334;18,56994;Nitrógeno Total  Kjeldahl;27;923;DS 90;PUNTO 1 ESTERO LAS CRUCES;Tabla 1;SMA
2023;ALTO MAIPO SPA;76170761-2;FRENTE DE TRABAJO VL4;5463955;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales hidroeléctricas;D351011;Otras centrales de generación eléctrica;12;Metropolitana de Santiago;Cordillera;San José de Maipo;13203;-33,55666;-70,31303;0,00126;Zinc;43;805;DS 90;PT RILes VL4;Tabla 1;SMA
2023;PISICULTURA PUERTO OCTAY S A;96640500-7;PISCICULTURA LOS TILCOS;5452026;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Montt;10101;-41,42975;-72,81946;0,00004;Molibdeno;24;613;DS 90;PUNTO 1 ESTERO SIN NOMBRE AFL. RIO CHICO;Tabla 1;SMA
2023;CAMANCHACA S.A.;93711000-6;CAMANCHACA PESCA NORTE;5441767;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Producción de harina de pescado;C102010;Otras industrias manufactureras;10;Tarapacá;Iquique;Iquique;1101;-20,20302;-70,15930;491,04068;Cloruros;7;37;DS 90;CAM.IQUI;Tabla 5;SMA
2023;NESTLE CHILE SA;90703000-8;NESTLE CHILE S.A. FABRICA LLANQUIHUE;82691;Elaboración de productos lácteos;C1050;Elaboración de productos lácteos;C105000;Otras industrias manufactureras;10;Los Lagos;Llanquihue;Llanquihue;10107;-41,26136;-73,00092;0,00031;Molibdeno;24;957;DS 90;PUNTO 1;Tabla 3;SMA
2023;EXPORTADORA LOS FIORDOS LIMITADA;79872420-7;PISCICULTURA CATRIPULLI (90137);5443147;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Curarrehue;9104;-39,37976;-71,68713;0,00001;Aluminio;2;1025;DS 90;PUNTO 2 ESTERO HUILILCO (Aguas servidas);Tabla 3;SMA
2023;CAJA DE COMPENSACION DE ASIGNACION FAMILIAR DE LOS ANDES;81826800-9;COMPLEJO TURISTICOS LLANURAS DE DIANA;5460868;Actividades de alojamiento para estancias cortas;I5510;Actividades de hoteles;I551001;Otras actividades;20;Magallanes y de la Antártica Chilena;Última Esperanza;Natales;12401;-51,80472;-72,16074;0,00035;Sulfuro;37;1053;DS 90;PUNTO 1 ESTERO CASAS VIEJAS;Tabla 1;SMA
2023;LANDES MUSSELS S.A.;76772033-5;Planta de Procesos Dalcahue;322405;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de crustáceos, moluscos y otros productos acuáticos, en plantas en tierra;C102040;Otras industrias manufactureras;10;Los Lagos;Chiloé;Dalcahue;10205;-42,39024;-73,67051;0,02300;Zinc;43;816;DS 90;Punto 1 Sector Dalcahue;Tabla 5;SMA
2023;PISCICULTURA LICAN LIMITADA;76024330-2;PISCICULTURA CUINCO;245293;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Ranco;La Unión;14201;-40,29528;-73,07932;0,00072;Xileno;42;266;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 1;SMA
2023;SALMONES ANTARTICA S A;86100500-3;PISCICULTURA COREO;4585854;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Biobío;Biobío;Los Angeles;8301;-37,54858;-72,20494;0,00000;Selenio;33;440;DS 90;PUNTO 2 MALLIN, COREO;Tabla 3;SMA
2023;EMPRESA ELECTRICA CAMPICHE SPA;76008306-2;CENTRAL TERMOELECTRICA CAMPICHE;4917485;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Valparaíso;Valparaíso;Puchuncaví;5105;-32,75252;-71,47929;298,90955;Fluoruro;15;237;DS 90;UNIDAD 4;Tabla 4;SMA
2023;PISCICOLA ENTRE RIOS LIMITADA;96594200-9;Centro Llallalca;90030;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;14108;-39,82924;-71,98294;0,18017;Triclorometano;41;788;DS 90;EFLUENTE CENTRO 1 RIO FUI;Tabla 1;SMA
2023;MASONITE CHILE S A;96773280-K;PLANTA CABRERO;5452879;Fabricación de hojas de madera para enchapado y tableros a base de madera;C1621;Fabricación de hojas de madera para enchapado y tableros a base de madera;C162100;Industria de la madera y silvicultura;2;Biobío;Biobío;Cabrero;8303;-37,04655;-72,39036;0,00043;Boro;4;455;DS 90;PUNTO 1 CANAL AFL. ESTERO COIHUICO;Tabla 1;SMA
2023;BENCHMARK GENETICS CHILE SPA;76816129-1;PISCICULTURA ENSENADA (100368);5452512;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Varas;10109;-41,13506;-72,59568;0,09835;Estaño;14;705;DS 90;Punto lago Lanquihue;Tabla 3;SMA
2023;ACUICOLA, INMOBILIARIA E INVERSIONES ARAUCANIA LIMITADA;76382240-0;PISCICULTURA LLAIMA CHERQUEN;4591600;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Melipeuco;9110;-38,87891;-71,81388;0,17918;Fluoruro;15;654;DS 90;Punto 1, Rio LLaima;Tabla 1;SMA
2023;COMERCIALIZADORA NUTRECO CHILE LIMITADA;96701530-K;SKRETTING PARGUA;4587432;Elaboración de piensos preparados para animales;C1080;Elaboración de piensos preparados para animales;C108000;Otras industrias manufactureras;10;Los Lagos;Llanquihue;Calbuco;10102;-41,78279;-73,44718;0,00223;Cobre;8;1098;DS 90;Descarga a Estero Pilpiyehue;Tabla 1;SMA
2023;SALMONES TECMAR S A;79809870-5;PISCICULTURA RAUCO;5462348;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Chiloé;Chonchi;10203;-42,55472;-73,80000;2,11574;Hidrocarburos Fijos;17;723;DS 90;PUNTO 1 ESTERO CASTRO;Tabla 4;SMA
2023;SOCIEDAD COMERCIAL AGRICOLA Y FORESTAL QUIMEY-CO LIMITADA;76325890-4;PISCICULTURA QUIMEYCO;5401952;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Pucón;9115;-39,23950;-71,84135;0,03938;Hierro Disuelto;20;476;DS 90;PUNTO 1 RIO CARHUELLO;Tabla 3;SMA
2023;CAITAN SPA;76786103-6;PLANTA DESALINIZADORA;5476757;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;Captación, tratamiento y distribución de agua;13;Antofagasta;Antofagasta;Mejillones;2102;-23,03572;-70,34296;0,02267;Níquel;25;1051;DS 90;PUNTO 1 EMISARIO BAHÍA MEJILLONES;Tabla 5;SMA
2023;ST ANDREWS SMOKY DELICACIES S A;96783150-6;ST ANDREWS SA;5441957;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032130;Pesca y acuicultura;3;Los Lagos;Chiloé;Chonchi;10203;-42,61578;-73,78960;0,13823;Zinc;43;696;DS 90;PUNTO 1, SECTOR HUITAUQUE;Tabla 5;SMA
2023;COPEFRUT S A;81836000-2;PLANTA CENKIWI;72605;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Maule;Curicó;Teno;7308;-34,84482;-71,10709;0,08140;Sólidos Suspendidos Totales;35;255;DS 90;PUNTO 1 CANAL SAN RAFAEL;Tabla 1;SMA
2023;LACTEOS TINGUIRIRICA S.A.;78813100-3;LACTEOS TINGUIRIRICA SA;2704;Elaboración de otros productos alimenticios n.c.p.;C1079;Elaboración de otros productos alimenticios n.c.p.;C107909;Otras industrias manufactureras;10;Libertador Gral. Bernardo O'Higgins;Colchagua;Chimbarongo;6303;-34,71409;-71,03031;0,00001;Sulfuro;37;360;DS 90;PUNTO 1 CANAL DE RIEGO LA CUESTA;Tabla 1;SMA
2023;SEAFOOD RESOURCES CHILE S A;96656530-6;SEAFOOD RESOURCES CHILE S.A. LAS CRUCES;5441927;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Valparaíso;San Antonio;El Tabo;5605;-33,49047;-71,64006;0,57740;Nitrógeno Total  Kjeldahl;27;207;DS 90;LAS CRUCES;Tabla 4;SMA
2023;PESQUERA QUINTERO SA;91374000-9;PESQUERA QUINTERO S.A.;5441804;Pesca marítima;A0311;Pesca marítima industrial, excepto de barcos factoría;A031110;Pesca y acuicultura;3;Valparaíso;Valparaíso;Quintero;5107;-32,77770;-71,52535;0,00016;Cromo Hexavalente;11;78;DS 90;P.QUINTERO;Tabla 4;SMA
2023;PAIMASA S A;96840350-8;PAIMASA;323162;Fabricación de papel y cartón ondulado y de envases de papel y cartón;C1702;Fabricación de papel y cartón ondulado y de envases de papel y cartón;C170200;Industria del papel y celulosa;5;Metropolitana de Santiago;Talagante;Isla de Maipo;13603;-33,71756;-70,92104;0,00801;Triclorometano;41;331;DS 90;PUNTO 1 ESTERO EL GATO;Tabla 2;SMA
2023;PAIMASA S A;96840350-8;PAIMASA;323162;Fabricación de papel y cartón ondulado y de envases de papel y cartón;C1702;Fabricación de papel y cartón ondulado y de envases de papel y cartón;C170200;Industria del papel y celulosa;5;Metropolitana de Santiago;Talagante;Isla de Maipo;13603;-33,71756;-70,92104;0,00072;Hierro Disuelto;20;331;DS 90;PUNTO 1 ESTERO EL GATO;Tabla 2;SMA
2023;TRUSAL S A;96566740-7;PISCICULTURA LA TABLILLA;1523076;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Varas;10109;-41,40063;-72,33281;0,00177;Cromo Hexavalente;11;602;DS 90;PUNTO 2 RIO LA TABLILLA;Tabla 1;SMA
2023;ENAP REFINERIAS S A;87756500-9;REFINERIA BIO BIO;78632;Fabricación de productos de la refinación del petróleo;C1920;Fabricación de productos de la refinación del petróleo;C192000;Refinería de petróleo;6;Biobío;Concepción;Hualpén;8112;-36,77547;-73,11698;0,00585;Cadmio;5;443;DS 90;PUNTO 1 RIO BIO BIO;Tabla 2;SMA
2023;TRUSAL S A;96566740-7;PISCICULTURA LA TABLILLA;1523076;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Varas;10109;-41,40063;-72,33281;0,00018;Mercurio;23;602;DS 90;PUNTO 2 RIO LA TABLILLA;Tabla 1;SMA
2023;ORAFTI CHILE S A;77894990-3;ORAFTI CHILE S A;245367;Elaboración de otros productos alimenticios n.c.p.;C1079;Elaboración de otros productos alimenticios n.c.p.;C107909;Otras industrias manufactureras;10;Ñuble;Diguillín;Pemuco;16105;-36,91338;-72,34326;0,00023;Cadmio;5;245;DS 90;PUNTO 1 RIO RELBUN;Tabla 2;SMA
2023;SUR INVERSIONES SOCIEDAD ANONIMA;96954810-0;PISCICULTURA EL PEUMO;5458528;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Biobío;Biobío;Tucapel;8312;-37,28853;-71,79265;97,20075;Sólidos Suspendidos Totales;35;460;DS 90;PUNTO 1 ;Tabla 1;SMA
2023;AGROINDUSTRIAL JAIME SOLER S A;89255800-0;AGROINDUSTRIAL JAIME SOLER SA;5453454;Actividades de apoyo a la agricultura;A0161;Actividades de apoyo a la agricultura;A016100;Producción agropecuaria;1;Maule;Curicó;Romeral;7306;-34,97714;-71,20699;0,00026;Hidrocarburos Fijos;17;896;DS 90;PUNTO 1 CANAL GUARDA ORIENTE;Tabla 1;SMA
2023;SALMONES AYSEN S.A.;76650680-1;Piscicultura Los Canelos;5480433;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Paillaco;14107;-40,17456;-72,62925;0,00086;Triclorometano;41;1019;DS 90;PUNTO 1 ESTERO PICHIRALITRAN;Tabla 2;SMA
2023;VITAPRO CHILE S.A.;96677260-3;ESTACION EXPERIMENTAL QUILLAIPE;5441926;Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería;M7210;Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería;M721000;Otras actividades;20;Los Lagos;Llanquihue;Puerto Montt;10101;-41,55508;-72,73344;0,00028;SAAM;32;199;DS 90;P1, SECTOR GENÉTICA ;Tabla 4;SMA
2023;;11307957-6;EDMUNDO JOSE ACUÑA FUENTES;5470825;Pesca marítima;A0311;Servicios relacionados con la pesca marítima;A031140;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Montt;10101;-41,49987;-73,00625;0,00000;Molibdeno;24;934;DS 46;PUNTO 1 INFILTRACION;Tabla 2;SMA
2023;EMPRESAS CAROZZI S A;96591040-9;PLANTA NUTRIPRO LONTUE;5452039;Elaboración de piensos preparados para animales;C1080;Elaboración de piensos preparados para animales;C108000;Otras industrias manufactureras;10;Maule;Curicó;Sagrada Familia;7307;-35,04795;-71,28596;0,19639;Sulfato;36;974;DS 90;DESCARGA 1;Tabla 1;SMA
2023;AQUAGEN CHILE S A;96912840-3;PISCICULTURA IGNAO;5452783;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Ranco;Lago Ranco;14203;-40,31991;-72,58595;0,00438;Tolueno;40;689;DS 90;Punto 1 Rio Ignao;Tabla 1;SMA
2023;COOKE AQUACULTURE CHILE SA;96926970-8;PISCICULTURA LOS RIOS 90149;5464274;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Villarrica;9120;-39,25971;-72,25547;403,41253;Sólidos Suspendidos Totales;35;850;DS 90;PUNTO 1 RIO TOLTEN;Tabla 1;SMA
2023;KELAR S.A.;76629030-2;CENTRAL A GAS CICLO COMBINADO KELAR;5463833;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Antofagasta;Antofagasta;Mejillones;2102;-23,05677;-70,36706;0,02807;Cromo Total;12;945;DS 90;PUNTO 1 EMISARIO BAHÍA DE MEJILLONES;Tabla 5;SMA
2023;CERMAQ CHILE S.A.;79784980-4;PISCICULTURA LIQUIÑE;4585666;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;14108;-39,64363;-72,33649;0,00479;Triclorometano;41;748;DS 90;PUNTO 1. RIO REYEHUEICO;Tabla 1;SMA
2023;EMPRESAS CAROZZI S A;96591040-9;PLANTA AGROZZI TENO;3006;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Maule;Curicó;Teno;7308;-34,87554;-71,14226;0,00876;Cianuro;6;416;DS 90;DESCARGA 1 (Planta e pastas y pulpas);Tabla 1;SMA
2023;PISCICOLA ENTRE RIOS LIMITADA;96594200-9;Centro Pichico;322512;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Los Lagos;14104;-39,92454;-72,67239;57,71570;Sólidos Suspendidos Totales;35;910;DS 90;PUNTO 1 RIO PICHICO;Tabla 1;SMA
2023;VINA ECHEVERRIA LTDA;78334060-7;VIÑA ECHEVERRIA LTDA.;5463358;Elaboración de vinos;C1102;Elaboración de vinos;C110200;Otras industrias manufactureras;10;Maule;Curicó;Molina;7304;-35,09937;-71,30176;0,00101;Fósforo;16;731;DS 90;PUNTO 1. ESTERO SOLERA DE LA ESTANCIA;Tabla 1;SMA
2023;INMOBILIARIA CLUB MANTAGUA S A;96788640-8;INMOBILIARIA CLUB MANTAGUA S A;5493763;Actividades inmobiliarias realizadas con bienes propios o arrendados;L6810;Compra, venta y alquiler (excepto amoblados) de inmuebles;L681012;Otras actividades;20;Metropolitana de Santiago;Santiago;Las Condes;13114;-33,41601;-70,60368;0,00001;Cobre;8;1106;DS 46;Infiltración PTAS Mantagua;Tabla 2;SMA
2023;OCCIDENTAL CHEMICAL CHILE LIMITADA;93797000-5;OCCIDENTAL CHEMICAL CHILE LIMITADA;5441918;Fabricación de sustancias químicas básicas;C2011;Fabricación de otras sustancias químicas básicas n.c.p.;C201109;Industria química, de plástico y caucho;7;Biobío;Concepción;Talcahuano;8110;-36,76288;-73,12594;0,00060;Molibdeno;24;189;DS 90;OXYCHILE;Tabla 5;SMA
2023;PROCESOS NATURALES VILKUN S.A.;76093553-0;PROCESOS NATURALES VILKUN SA;323571;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Araucanía;Cautín;Vilcún;9119;-38,73892;-72,35894;0,00008;Boro;4;932;DS 90;PUNTO 1 RIO CODIHUE;Tabla 2;SMA
2023;INMOBILIARIA CLUB MANTAGUA S A;96788640-8;INMOBILIARIA CLUB MANTAGUA S A;5493763;Actividades inmobiliarias realizadas con bienes propios o arrendados;L6810;Compra, venta y alquiler (excepto amoblados) de inmuebles;L681012;Otras actividades;20;Metropolitana de Santiago;Santiago;Las Condes;13114;-33,41601;-70,60368;0,07708;Sulfato;36;1106;DS 46;Infiltración PTAS Mantagua;Tabla 2;SMA
2023;MULTI X S.A.;79891160-0;PISCICULTURA MOLINO DE ORO;5452203;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Osorno;San Juan de la Costa;10306;-40,30443;-73,59311;0,00399;Xileno;42;581;DS 90;PUNTO 1 RIO MOLINO DE ORO;Tabla 1;SMA
2023;INMOBILIARIA RECONQUISTA S.A.;96999760-6;CENTRO DE BODEGAS GENERAL VELÁSQUEZ;5473772;Actividades inmobiliarias realizadas con bienes propios o arrendados;L6810;Alquiler de bienes inmuebles amoblados o con equipos y maquinarias;L681011;Otras actividades;20;Metropolitana de Santiago;Maipo;San Bernardo;13401;-33,53684;-70,71304;0,00000;Benceno;46;1052;DS 46;PUNTO 1 INFILTRACIÓN;Tabla 1;SMA
2023;CAMANCHACA CULTIVOS SUR S.A.;96633150-K;RAUCO;5453027;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de crustáceos, moluscos y otros productos acuáticos, en plantas en tierra;C102040;Otras industrias manufactureras;10;Los Lagos;Chiloé;Chonchi;10203;-42,54524;-73,80318;0,34141;Hidrocarburos Fijos;17;227;DS 90;PLANTA.RAUCO;Tabla 5;SMA
2023;GUACOLDA ENERGIA SPA;76418918-3;GUACOLDA;6638;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Atacama;Huasco;Huasco;3304;-28,46861;-71,25438;8,82018;Aluminio;2;21;DS 90;UNIDAD 3;Tabla 4;SMA
2023;MASISA S.A.;96802690-9;PLANTA CABRERO DIVISION MADERAS;96760;Fabricación de hojas de madera para enchapado y tableros a base de madera;C1621;Fabricación de hojas de madera para enchapado y tableros a base de madera;C162100;Industria de la madera y silvicultura;2;Biobío;Biobío;Cabrero;8303;-37,04094;-72,39640;0,03397;Boro;4;837;DS 90;PUNTO 2 MADERAS CANAL AFL. ESTERO COIHUICO;Tabla 1;SMA
2023;PISCICULTURA GARO S A;96767280-7;PISCICULTURA DOÑA ANA;5403577;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Aysén del Gral. Carlos Ibañez del Campo;Coyhaique;Coihaique;11101;-45,72694;-72,21820;0,00029;Níquel;25;1034;DS 90;PUNTO 1 Arroyo La Disputada;Tabla 1;SMA
2023;PISCICULTURA PICHI-COREO LIMITADA;78981490-2;PISCICULTURA PICHICOREO;5458527;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Biobío;Biobío;Quilleco;8309;-37,49181;-72,05078;0,03892;Aluminio;2;435;DS 90;PUNTO 1 ;Tabla 1;SMA
2023;SERVICIOS AGROINDUSTRIALES SUBSOLE S.A.;76136210-0;PLANTA SUBSOLE OLIVAR;24187;Actividades poscosecha;A0163;Actividades poscosecha;A016300;Producción agropecuaria;1;Libertador Gral. Bernardo O'Higgins;Cachapoal;Olivar;6111;-34,21312;-70,78679;0,01989;Sólidos Suspendidos Totales;35;772;DS 90;PUNTO 1 CANAL ISLA Y ZUMAETA;Tabla 1;SMA
2023;ALIMENTOS E INVERSIONES VALLES DE CHILE LIMITADA;76186718-0;VALLES DE CHILE LTDA;5472793;Actividades poscosecha;A0163;Actividades poscosecha;A016300;Producción agropecuaria;1;Metropolitana de Santiago;Chacabuco;Tiltil;13303;-33,08721;-70,91987;0,00000;Xileno;42;954;DS 46;PUNTO 1;Tabla 1;SMA
2023;EMPORIO ALEMAN S A;80099400-4;FABRICA;4940;Elaboración y conservación de carne;C1010;Elaboración y conservación de carne y productos cárnicos;C101020;Otras industrias manufactureras;10;Biobío;Concepción;Chiguayante;8103;-36,93475;-73,02970;0,00000;Pentaclorofenol;28;439;DS 90;PUNTO 1 RIO BIO BIO;Tabla 2;SMA
2023;CORPESCA S A;96893820-7;PLANTA SUR;1625860;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Producción de harina de pescado;C102010;Otras industrias manufactureras;10;Arica y Parinacota;Arica;Arica;15101;-18,51270;-70,31626;0,16352;Cromo Hexavalente;11;31;DS 90;C.SUR;Tabla 5;SMA
2023;EMPRESA ELECTRICA ANGAMOS SPA;76004976-K;CENTRAL TERMOELÉCTRICA ANGAMOS;5452292;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Antofagasta;Antofagasta;Mejillones;2102;-23,06858;-70,36877;0,01568;Cromo Total;12;51;DS 90;T.ANGAMOS;Tabla 4;SMA
2023;RELLENOS SANITARIOS DEL MAULE S A;99537670-9;RELLENO SANITARIO PARQUE EL GUANACO;245025;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;Gestores de residuos;15;Maule;Curicó;Teno;7308;-34,82381;-71,18223;0,00042;Tetracloroeteno;39;424;DS 90;PUNTO 1 ESTERO NEGRO EL GUANACO;Tabla 1;SMA
2023;AQUACHILE SPA;79800600-2;PISCICULTURA CHERQUENCO (90065);4585756;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Vilcún;9119;-38,66547;-72,16320;0,04741;Nitrógeno Total  Kjeldahl;27;488;DS 90;PUNTO 1 RIO PICHILLEUQUE;Tabla 1;SMA
2023;SOC DE DESARROLLOS DE MONTANAS A;96978530-7;CENTRO DE MONTAÑA CORRALCO;386553;Actividades de alojamiento para estancias cortas;I5510;Actividades de hoteles;I551001;Otras actividades;20;Araucanía;Malleco;Curacautín;9203;-38,41881;-71,54666;0,00000;Cromo Hexavalente;11;998;DS 46;PUNTO 1 HOTEL;Tabla 1;SMA
2023;LOS GUINDOS GENERACION SPA.;76284294-7;CENTRAL TERMOELECTRICA LOS GUINDOS;5467880;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Biobío;Biobío;Cabrero;8303;-37,10213;-72,29108;0,00040;Zinc;43;958;DS 90;PUNTO 1 ESTERO LOS GUINDOS;Tabla 1;SMA
2023;EMPRESA ELECTRICA COCHRANE S.P.A.;76085254-6;CENTRAL TERMOELÉCTRICA COCHRANE;5452233;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Antofagasta;Antofagasta;Mejillones;2102;-23,06424;-70,37617;0,01789;Cianuro;6;854;DS 90;PUNTO 1 BAHIA MEJILLONES;Tabla 4;SMA
2023;SOC FUNDO LA CASCADA Y CIA LIMITADA;89288400-5;PISCICULTURA LOS CHILCOS;5452762;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Villarrica;9120;-39,30555;-72,14913;0,04279;Zinc;43;839;DS 90;DESCARGA 2 ORILLA OESTE ESTERO LOS CHILCOS;Tabla 3;SMA
2023;EXPORTADORA LOS FIORDOS LIMITADA;79872420-7;PISCICULTURA CATRIPULLI (90137);5443147;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Curarrehue;9104;-39,37976;-71,68713;0,00000;Zinc;43;1025;DS 90;PUNTO 2 ESTERO HUILILCO (Aguas servidas);Tabla 3;SMA
2023;COOKE AQUACULTURE CHILE SA;96926970-8;PLANTA EL TEPUAL;5453101;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de salmónidos;C102020;Otras industrias manufactureras;10;Los Lagos;Llanquihue;Puerto Montt;10101;-41,42950;-73,05638;0,00002;Xileno;42;968;DS 90;PUNTO 1 ESTERO MAÑÍO;Tabla 1;SMA
2023;FORACTION CHILI SPA;96876460-8;FORACTION CHILI S A;99032;Silvicultura y otras actividades forestales;A0210;Silvicultura y otras actividades forestales (excepto explotación de viveros forestales);A021002;Industria de la madera y silvicultura;2;Biobío;Arauco;Curanilahue;8205;-37,49540;-73,46644;0,00858;Sólidos Suspendidos Totales;35;458;DS 90;PUNTO 1 RIO CURANILAHUE;Tabla 1;SMA
2023;COOP AGRICOLA REMOLACHERA NUBLE C A R LTDA;82002200-9;SAN CARLOS;5470422;Venta al por mayor de materias primas agropecuarias y animales vivos;G4620;Venta al por mayor de animales vivos;G462020;Comercio mayorista;18;Ñuble;Punilla;San Carlos;16301;-36,43702;-71,95245;0,00006;Hierro Disuelto;20;929;DS 90;PUNTO 1 CANAL LAS MARGARITAS;Tabla 1;SMA
2023;SUR INVERSIONES SOCIEDAD ANONIMA;96954810-0;PISCICULTURA KUDIÑAM;5467521;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Biobío;Biobío;Los Angeles;8301;-37,38232;-72,08591;0,01040;Tetracloroeteno;39;863;DS 90;PUNTO 1 RIO RARINCO;Tabla 1;SMA
