año;razon_social;rut_razon_social;nombre_establecimiento;id_vu;ciiu4;id_ciiu4;ciiu6;id_ciiu6;rubro_vu;id_rubro_vu;region;provincia;comuna;id_comuna;latitud;longitud;cantidad_toneladas;contaminantes;id_contaminantes ;ducto;norma;nombre_ducto;tabla;origen
2021;COOP SERV ABAST DISTR AGUA POT ALCAN SANEAM AMBIENT STA            MARGARITA LTDA;84662500-3;COOP SERV ABAST DISTR AGUA POT ALCAN SANEAM AMBIENT STA MARGARITA LTDA;5474811;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Metropolitana de Santiago;Talagante;Isla de Maipo;13603;-33,74231583;-70,86250881;16,59555282;Nitrógeno Total Kjeldahl;78;963;DS 90;PUNTO 1 CANAL FAJARDINO;Tabla 1;SMA
2021;CELULOSA ARAUCO Y CONSTITUCION S A;93458000-1;NUEVA ALDEA;85017;Fabricación de pasta de madera, papel y cartón;C1701;Fabricación de celulosa y otras pastas de madera;C170110;Industria del papel y celulosa;5;Ñuble;Itata;Ránquil;8415;-36,65991315;-72,47191634;16,52485222;Aluminio;5;175;DS 90;SECTOR DESEMBOCADURA RÍO ITATA;Tabla 5;SMA
2021;PISCICULTURA AQUASAN S A;99595500-8;CENTRO CODIHUE;4587600;Elaboración de productos lácteos;C1050;Elaboración de productos lácteos;C105000;Otras industrias manufactureras;10;Araucanía;Cautín;Vilcún;9119;-38,74068452;-72,24647028;16,47459383;Nitrógeno Total Kjeldahl;78;506;DS 90;PUNTO 1 ESTERO CODINHUE;Tabla 1;SMA
2021;AQUACHILE S A;76816129-1;PISCICULTURA ENSENADA;5452512;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032130;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Varas;10109;-41,13505612;-72,59567714;16,4157048;Aceites y Grasas;2;705;DS 90;Punto lago Lanquihue;Tabla 3;SMA
2021;I MUNICIPALIDAD DE OLMUE;69061200-3;ILUSTRE MUNICIPALIDAD DE OLMUÉ;4055171;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;Otras actividades;20;Valparaíso;Marga Marga;Olmué;5507;-32,99813496;-71,18927866;16,39011166;Fósforo Total;53;1001;DS 90;PUNTO 1 PTAS;Tabla 1;SMA
2021;CERMAQ CHILE S.A.;96912840-3;PISCICULTURA TOCOIHUE;4585745;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Los Lagos;Chiloé;Dalcahue;10205;-42,30246647;-73,54048142;16,38043;Sólidos Suspendidos Totales;101;569;DS 90;PUNTO UNIFICADO RIO TOCOIHUE;Tabla 1;SMA
2021;SOC PROCESADORA DE LECHE DEL SUR S A;77248157-8;PROLESUR SA;84220;Elaboración de productos lácteos;C1050;Elaboración de productos lácteos;C105000;Otras industrias manufactureras;10;Los Ríos;Valdivia;Los Lagos;10507;-39,85784149;-72,79635922;16,33782168;Nitrógeno Total Kjeldahl;78;91;DS 90;PROLESUR.L.LAGOS;Tabla 2;SMA
2021;ENAP REFINERIAS S A;87756500-9;EMPRESA NACIONAL DEL PETRÓLEO (ENAP);6760;Fabricación de productos de la refinación del petróleo;C1920;Fabricación de productos de la refinación del petróleo;C192000;Refinería de petróleo;6;Valparaíso;Valparaíso;Concón;5103;-32,92439011;-71,50675531;16,19107085;Hidrocarburos Totales;60;73;DS 90;ENAP.CC;Tabla 5;SMA
2021;SALMONES CAPTREN S.A.;78246180-K;PISCICULTURA EL CHILCO;4585692;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,57428076;-71,79404459;16,18552464;Nitrógeno Total Kjeldahl;78;943;DS 90;PUNTO 1 VERTIENTE SIN NOMBRE;Tabla 1;SMA
2021;SALMONES CAMANCHACA S A;76065596-1;RÍO DEL ESTE;2291868;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Cochamó;10103;-41,38666028;-72,27729735;16,09263172;Sólidos Suspendidos Totales;101;535;DS 90;PUNTO 1 RIO DEL ESTE;Tabla 1;SMA
2021;INVERSIONES HIDRICAS EL CAUDAL LIMITADA;76224967-7;Piscicultura El Manzano;5483974;0;;0;;;;Araucanía;Cautín;Melipeuco;9110;-38,85661294;-71,82752823;16,074168;Aceites y Grasas;2;1055;DS 90;PUNTO 1 ESTERO EL MANZANO;Tabla 1;SMA
2021;PISCICOLA ENTRE RIOS LIMITADA;96594200-9;CENTRO PULLINQUE;244934;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,59963598;-72,22152281;16,00593984;Fósforo Total;53;786;DS 90;PUNTO 1 RIO ZAHUIL;Tabla 1;SMA
2021;SALMONES LAS GARZAS LIMITADA;76043182-6;PISCICULTURA LAS GARZAS;5474468;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Maule;Talca;San Clemente;7109;-35,78860076;-70,99193675;15,98157;Sólidos Suspendidos Totales;101;967;DS 90;PUNTO 1 RIO MAULE;Tabla 1;SMA
2021;IANSAGRO S A;96772810-1;IANSAGRO PLANTA ÑUBLE;95554;Elaboración de azúcar;C1072;Elaboración de azúcar;C107200;Otras industrias manufactureras;10;Ñuble;Punilla;San Carlos;8416;-36,51729735;-72,05750926;15,87454814;Sólidos Suspendidos Totales;101;833;DS 90;PUNTO 1 (RIO ÑUBLE);Tabla 1;SMA
2021;CORPESCA S A;96893820-7;PLANTA SUR;3478;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Producción de harina de pescado;C102010;Otras industrias manufactureras;10;Tarapacá;Iquique;Iquique;1101;-20,20357391;-70,14097685;15,8573184;Fósforo Total;53;215;DS 90;PLANTA.CORPESCA.SUR;Tabla 5;SMA
2021;SALMONES ANTARTICA S A;86100500-3;PISCICULTURA PERAL;5452150;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Biobío;Biobío;Los Angeles;8301;-37,48451502;-72,18458885;15,8060901;Nitrógeno Total Kjeldahl;78;442;DS 90;PUNTO 1 ESTERO CHOLGUAGÜE;Tabla 2;SMA
2021;ACONCAGUA FOODS S.A.;76099789-7;ACONCAGUA FOODS S.A;4587176;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Metropolitana de Santiago;Maipo;Buin;13402;-33,73474579;-70,73084161;15,7661922;Sólidos Suspendidos Totales;101;290;DS 90;PUNTO 1 CANAL PAINE;Tabla 1;SMA
2021;EMPRESA ELECTRICA VENTANAS S.A;96814370-0;CENTRAL TERMOELÉCTRICA NUEVA VENTANAS;309729;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Valparaíso;Valparaíso;Puchuncaví;5105;-32,75250322;-71,47933591;15,74555643;SAAM;108;82;DS 90;VENTANAS.3;Tabla 4;SMA
2021;RIO DULCE S A;96989370-3;RIO DULCE S.A.;5441867;Pesca marítima;A0311;Pesca marítima industrial, excepto de barcos factoría;A031110;Pesca y acuicultura;3;Los Lagos;Chiloé;Quellón;10208;-85,22585066;-62,518104;15,67741824;Sulfatos;106;143;DS 90;R.DULCE;Tabla 5;SMA
2021;ASERRADEROS ARAUCO S A;96565750-9;PLANTA VIÑALES;4473;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de salmónidos;C102020;Otras industrias manufactureras;10;Maule;Talca;Constitución;7102;-35,37071755;-72,41094156;15,61840588;Cloruros;23;966;DS 90;DESCARGA 1 ESTERO QUEBRADA HONDA;Tabla 1;SMA
2021;GRANJA MARINA TORNAGALEONES S A;87752000-5;PISCICULTURA LOS LAURELES;322461;0;;0;;;;Araucanía;Cautín;Cunco;9103;null;null;15,606569;Aceites y Grasas;2;247;DS 90;PUNTO 1 RIO CURACO;Tabla 1;SMA
2021;SOC COMERCIAL AGRICOLA Y FORESTAL NALCAHUE LIMITADA;76923661-9;PISCICULTURA CHESQUE ALTO;4585709;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Villarrica;9120;-39,3826758;-72,17968952;15,59988936;Aceites y Grasas;2;483;DS 90;PUNTO 1 ESTERO NALCAHUE;Tabla 1;SMA
2021;GASMAR S A;96636520-K;GASMAR S A;5452016;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Valparaíso;Valparaíso;Quintero;5107;-32,76692083;-71,48165682;15,5675124;Hidrocarburos Totales;60;946;DS 90;Punto 1 Bahía de Quintero Circuito 1200;Tabla 5;SMA
2021;MADERAS ARAUCO S A;96510970-6;PLANTA TRUPÁN/CHOLGUAN;4586116;Fabricación de hojas de madera para enchapado y tableros a base de madera;C1621;Fabricación de hojas de madera para enchapado y tableros a base de madera;C162100;Industria de la madera y silvicultura;2;Ñuble;Diguillín;Yungay;8421;-37,16560709;-72,06624265;15,534178;Sólidos Suspendidos Totales;101;451;DS 90;PUNTO 1 RIO ITATA;Tabla 2;SMA
2021;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;15,5335862;Hierro / hierro disuelto;64;55;DS 90;UNIDAD.10.11.14.15;Tabla 4;SMA
2021;BLUMAR S.A.;80860400-0;BLUMAR CORONEL;5441909;Elaboración de otros productos alimenticios n.c.p.;C1079;Elaboración de otros productos alimenticios n.c.p.;C107909;Otras industrias manufactureras;10;Biobío;Concepción;Coronel;8102;-37,02531727;-73,15173186;15,5232;Sólidos Suspendidos Totales;101;179;DS 90;B.CORONEL.DESCARGA;Tabla 5;SMA
2021;SOC PROCESADORA DE LECHE DEL SUR S A;77248157-8;PLANTA OSORNO;2438;Elaboración de productos lácteos;C1050;Elaboración de productos lácteos;C105000;Otras industrias manufactureras;10;Los Lagos;Osorno;Osorno;10301;-40,54848835;-73,15187748;15,50383089;Sólidos Suspendidos Totales;101;652;DS 90;Punto 1, Rio Rahue;Tabla 2;SMA
2021;SUGAL CHILE LIMITADA;76216511-2;SUGAL CHILE PLANTA TALCA;323747;Pesca marítima;A0311;Servicios relacionados con la pesca marítima;A031140;Pesca y acuicultura;3;Maule;Talca;Talca;7101;-35,44425794;-71,60803428;15,4628056;Sólidos Suspendidos Totales;101;853;DS 90;PUNTO 1 PLANTA TALCA;Tabla 1;SMA
2021;TRUSAL S A;96566740-7;PISCICULTURA LA TABLILLA;1523076;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Varas;10109;-41,40063338;-72,33281295;15,38121816;Sulfatos;106;602;DS 90;PUNTO 2 RIO LA TABLILLA;Tabla 1;SMA
2021;TRUSAL S A;96566740-7;PISCICULTURA LA TABLILLA;1523076;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Varas;10109;-41,40063338;-72,33281295;15,3561672;Sólidos Suspendidos Totales;101;602;DS 90;PUNTO 2 RIO LA TABLILLA;Tabla 1;SMA
2021;CORP NACIONAL DEL COBRE DE CHILE;61704000-K;CODELCO CHILE DIVISION EL TENIENTE ALHUE;4590502;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Minería;4;Metropolitana de Santiago;Melipilla;Alhué;13502;-34,09258705;-71,18903008;15,2890848;Molibdeno;72;238;DS 90;Aguas Claras Embalse Caren;Tabla 1;SMA
2021;SOCIEDAD ELECTRICA SANTIAGO SPA;76538731-0;RENCA NUEVA RENCA;9778;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Metropolitana de Santiago;Santiago;Renca;13128;-33,4166788;-70,68732721;15,25433448;Aceites y Grasas;2;330;DS 90;PUNTO 1 RIO MAPOCHO Cámara de Monitoreo CNR;Tabla 1;SMA
2021;CORPESCA S A;96893820-7;PLANTA ORIENTE;5443291;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Tarapacá;Iquique;Iquique;1101;-20,20343215;-70,14054514;15,21212;Sólidos Suspendidos Totales;101;212;DS 90;PLANTA.CORPESCA.ORIENTE;Tabla 5;SMA
2021;SALMONES ANTARTICA S A;86100500-3;PISCICULTURA RUPANQUITO;5452163;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Osorno;Osorno;10301;-40,77731873;-72,89228826;15,14942;Hidrocarburos Fijos;59;884;DS 90;PUNTO 1 RIO RAHUE;Tabla 1;SMA
2021;SALMONES ANTARTICA S A;86100500-3;PISCICULTURA RUPANQUITO;5452163;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Osorno;Osorno;10301;-40,77731873;-72,89228826;15,14942;Sulfatos;106;884;DS 90;PUNTO 1 RIO RAHUE;Tabla 1;SMA
2021;SALMONES PACIFIC STAR S A;79559220-2;PLANTA DE PROCESO;5441857;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de salmónidos;C102020;Otras industrias manufactureras;10;Los Lagos;Chiloé;Quellón;10208;-43,11903158;-73,58271639;15,12478792;Sólidos Suspendidos Totales;101;133;DS 90;P.STAR.QUELLON;Tabla 5;SMA
2021;PESQUERA TRANS ANTARTIC LIMITADA;76169670-K;TRANS ANTARTIC;5441836;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de crustáceos, moluscos y otros productos acuáticos, en plantas en tierra;C102040;Otras industrias manufactureras;10;Los Lagos;Llanquihue;Puerto Montt;10101;-41,4955923;-72,98647569;15,0542568;Aceites y Grasas;2;112;DS 90;T.ANTARTIC;Tabla 5;SMA
2021;AQUAGEN CHILE S A;96912840-3;PISCICULTURA COMAU;5452758;Extracción de carbón de piedra;B0510;Extracción de carbón de piedra;B051000;Minería;4;Los Lagos;Palena;Chaitén;10401;-42,21389715;-72,64078887;14,922864;Sólidos Suspendidos Totales;101;690;DS 90;Punto 1 AYACARA;Tabla 1;SMA
2021;EMPRESA ELECTRICA VENTANAS S.A;96814370-0;CENTRAL TERMOELÉCTRICA NUEVA VENTANAS;309729;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Valparaíso;Valparaíso;Puchuncaví;5105;-32,75250322;-71,47933591;14,91776074;Zinc;120;82;DS 90;VENTANAS.3;Tabla 4;SMA
2021;SALMONES ANTARTICA S A;86100500-3;PISCICULTURA CURACO;5452164;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Chiloé;Curaco de Vélez;10204;-42,44158734;-73,60254897;14,8863;Sólidos Suspendidos Totales;101;588;DS 90;PUNTO 1 ESTERO CURACO DE VELEZ;Tabla 2;SMA
2021;PISCICULTURA NILAHUE S A;96924560-4;PISCICULTURA NILAHUE;5453624;Cultivo de frutas de pepita y de hueso;A0124;Cultivo de frutas de pepita y de hueso;A012400;Producción agropecuaria;1;Los Ríos;Ranco;Lago Ranco;10505;-40,39155417;-72,08132203;14,88322;Hidrocarburos Fijos;59;797;DS 90;PUNTO 1 RIO NILAHUE;Tabla 1;SMA
2021;PISCICULTURA NILAHUE S A;96924560-4;PISCICULTURA NILAHUE;5453624;Cultivo de frutas de pepita y de hueso;A0124;Cultivo de frutas de pepita y de hueso;A012400;Producción agropecuaria;1;Los Ríos;Ranco;Lago Ranco;10505;-40,39155417;-72,08132203;14,88322;Sulfatos;106;797;DS 90;PUNTO 1 RIO NILAHUE;Tabla 1;SMA
2021;GASMAR S A;96636520-K;GASMAR S A;5452016;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Valparaíso;Valparaíso;Quintero;5107;-32,76692083;-71,48165682;14,8489616;Sólidos Suspendidos Totales;101;947;DS 90;Punto 2 Bahía de Quintero Circuito 300;Tabla 5;SMA
2021;SOC FUNDO LA CASCADA Y CIA LIMITADA;89288400-5;PISCICULTURA LOS CHILCOS;5452762;Fabricación de pasta de madera, papel y cartón;C1701;Fabricación de papel y cartón para su posterior uso industrial n.c.p.;C170190;Industria del papel y celulosa;5;Araucanía;Cautín;Villarrica;9120;-39,30554639;-72,14912799;14,84406;Sólidos Suspendidos Totales;101;838;DS 90;DESCARGA 1 ORILLA OESTE ESTERO LOS CHILCOS;Tabla 3;SMA
2021;ENEL GENERACION CHILE S.A.;91081000-6;SAN ISIDRO 2;1211027;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Valparaíso;Quillota;Quillota;5501;-32,93702893;-71,31637515;14,8341479;Sulfatos;106;848;DS 90;SAN ISIDRO 2 RIO ACONCAGUA (DICIEMBRE a ABRIL);Tabla 2;SMA
2021;AGROINDUSTRIAL EL PAICO S.A.;96590000-4;AGROINDUSTRIAL EL PAICO;2383;Elaboración y conservación de carne;C1010;Explotación de mataderos de aves y de otros tipos de animales n.c.p.;C101019;Otras industrias manufactureras;10;Metropolitana de Santiago;Talagante;El Monte;13602;-33,68915647;-71,04718944;14,817341;Aceites y Grasas;2;325;DS 90;PUNTO 1 ESTERO EL PAICO;Tabla 1;SMA
2021;CIA SIDERURGICA HUACHIPATO S A;94637000-2;COMPAÑÍA SIDERÚRGICA HUACHIPATO;633;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Otras industrias manufactureras;10;Biobío;Concepción;Talcahuano;8110;-36,75168609;-73,12542139;14,74950226;Zinc;120;192;DS 90;EMISARIO.B;Tabla 5;SMA
2021;E.CL S.A.;88006900-4;CENTRAL TÉRMICA MEJILLONES;5441785;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Antofagasta;Antofagasta;Mejillones;2102;-23,08942523;-70,41189629;14,656114;Hidrocarburos Totales;60;54;DS 90;UNIDAD.3;Tabla 4;SMA
2021;AES GENER S A;94272000-9;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;85823;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Valparaíso;Valparaíso;Puchuncaví;5105;-32,75255771;-71,47931608;14,61974269;SAAM;108;84;DS 90;UNIDAD2;Tabla 4;SMA
2021;SALMONES CHAICAS S.A.;76125666-1;PISCICULTURA CHAICAS;246012;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Puerto Montt;10101;-41,66486165;-72,65674695;14,61031264;Sólidos Suspendidos Totales;101;536;DS 90;PUNTO 1 RIO CHAICA;Tabla 1;SMA
2021;CMPC TISSUE S A;96529310-8;PLANTA TISSUE TALAGANTE;9898;Fabricación de otros artículos de papel y cartón;C1709;Fabricación de otros artículos de papel y cartón;C170900;Industria del papel y celulosa;5;Metropolitana de Santiago;Talagante;Talagante;13601;-33,70091461;-70,9336289;14,606152;Aceites y Grasas;2;817;DS 90;DESCARGA 1, ESTERO EL GATO;Tabla 2;SMA
2021;FAENADORA LO MIRANDA LIMITADA;78408440-K;FAENADORA LO MIRANDA;5457981;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Libertador Gral. Bernardo O'Higgins;Cachapoal;Doñihue;6105;-34,20795157;-70,89319454;14,5926;Sólidos Suspendidos Totales;101;357;DS 90;PUNTO 1 RIO CACHAPOAL;Tabla 1;SMA
2021;ASERRADEROS ARAUCO S A;96565750-9;PLANTA VIÑALES;4473;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Elaboración y conservación de salmónidos;C102020;Otras industrias manufactureras;10;Maule;Talca;Constitución;7102;-35,37071755;-72,41094156;14,53703614;Sulfatos;106;966;DS 90;DESCARGA 1 ESTERO QUEBRADA HONDA;Tabla 1;SMA
2021;AGAR DEL PACIFICO S A;96721920-7;AGAR DEL PACÍFICO S.A.;5441912;Fabricación de sustancias químicas básicas;C2011;Fabricación de otras sustancias químicas básicas n.c.p.;C201109;Industria química, de plástico y caucho;7;Biobío;Concepción;Coronel;8102;-36,96706454;-73,17146183;14,5270741;Sólidos Suspendidos Totales;101;183;DS 90;AGARPAC;Tabla 5;SMA
2021;SOCIEDAD DE INVERSIONES STH LIMITADA;76095878-6;PISCICULTURA STH;323608;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Biobío;Biobío;Los Angeles;8301;-37,28214172;-72,14303924;14,51321515;Fósforo Total;53;429;DS 90;PUNTO 1 RIO CALIBORO;Tabla 1;SMA
2021;GUACOLDA ENERGIA S.A;76418918-3;GUACOLDA;6638;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Atacama;Huasco;Huasco;3304;-28,46860974;-71,25437653;14,5087309;Zinc;120;702;DS 90;UNIDAD 5 (ENFRIAMIENTO);Tabla 4;SMA
2021;HENDRIX GENETICS AQUACULTURE SA;96753540-0;PISCICULTURA CATRIPULLI;4586424;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Curarrehue;9104;-39,39013925;-71,68036409;14,43173838;Fósforo Total;53;504;DS 90;PUNTO 2;Tabla 1;SMA
2021;ALIMENTOS Y FRUTOS S A;96557910-9;ALIMENTOS Y FRUTOS SA;386660;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Metropolitana de Santiago;Santiago;Quilicura;13125;-33,37486573;-70,75335387;14,41339481;Cloruros;23;322;DS 90;PUNTO 1;Tabla 1;SMA
2021;INDUSTRIA FRIGORIFICA SIMUNOVIC S A;91730000-3;FRIGORIFICO SIMUNOVIC S.A.;5441894;Pesca marítima;A0311;Pesca marítima artesanal;A031120;Pesca y acuicultura;3;Magallanes y de la Antártica Chilena;Magallanes;Punta Arenas;12101;-53,05232797;-70,85305781;14,37689;Sólidos Suspendidos Totales;101;164;DS 90;SIMUNOVIC;Tabla 5;SMA
2021;FOODCORP CHILE S.A.;87913200-2;PLANTA DE PESCA;3469;Elaboración y conservación de pescado, crustáceos y moluscos;C1020;Producción de harina de pescado;C102010;Otras industrias manufactureras;10;Biobío;Concepción;Coronel;8102;-37,02301226;-73,16756974;14,358652;Aceites y Grasas;2;710;DS 90;CAMARA DE MONITOREO 3;Tabla 4;SMA
2021;SPINETECH CHILE SOCIEDAD ANONIMA;76352550-3;SPINETECH CHILE S.A.;5441778;Acuicultura marina;A0321;Reproducción y cría de moluscos, crustáceos y gusanos marinos;A032130;Pesca y acuicultura;3;Atacama;Copiapó;Caldera;3102;-26,91817853;-70,8112078;14,357046;Sólidos Suspendidos Totales;101;46;DS 90;P.C.VACA;Tabla 4;SMA
2021;CERMAQ CHILE S.A.;79784980-4;PISCICULTURA COLLIN;5452655;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Lautaro;9108;-38,57991031;-72,1007737;14,256;Aceites y Grasas;2;747;DS 90;PUNTO 1 RÍO COLLIN ;Tabla 1;SMA
2021;CERMAQ CHILE S.A.;79784980-4;PISCICULTURA COLLIN;5452655;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Lautaro;9108;-38,57991031;-72,1007737;14,256;Sólidos Suspendidos Totales;101;747;DS 90;PUNTO 1 RÍO COLLIN ;Tabla 1;SMA
2021;SOC FUNDO LA CASCADA Y CIA LIMITADA;89288400-5;PISCICULTURA LA CASCADA;5452761;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Araucanía;Cautín;Villarrica;9120;-39,29532089;-72,16939194;14,240974;Sólidos Suspendidos Totales;101;840;DS 90;PUNTO 1 DESCARGA ESTERO ATRAVESADO;Tabla 3;SMA
2021;PISCICOLA ENTRE RIOS LIMITADA;96594200-9;PISCICOLA ENTRE RIOS S A;90030;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Ríos;Valdivia;Panguipulli;10511;-39,82923874;-71,98294104;14,20537494;Fósforo Total;53;787;DS 90;EFLUENTE CENTRO 2 RIO FUI;Tabla 1;SMA
2021;SALMONES MULTIEXPORT S.A.;79891160-0;PISCICULTURA CHAPARANO;322575;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Llanquihue;Cochamó;10103;-41,74732195;-72,57045674;14,1732108;Fósforo Total;53;583;DS 90;PUNTO 1 CON DILUCION;Tabla 2;SMA
2021;CIA PESQUERA CAMANCHACA S A;93711000-6;TRES QUEBRADAS;5452622;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Atacama;Copiapó;Caldera;3102;-27,09300678;-70,86395026;14,15154235;Nitrógeno Total Kjeldahl;78;7;DS 90;PTA.3.ABALON;Tabla 4;SMA
2021;CERMAQ CHILE S.A.;79784980-4;PISCICULTURA RIO CANCURA;5452250;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Osorno;Osorno;10301;-40,77134194;-72,89844878;14,09441;Hidrocarburos Fijos;59;866;DS 90;PUNTO 1 ;Tabla 1;SMA
2021;CERMAQ CHILE S.A.;79784980-4;PISCICULTURA RIO CANCURA;5452250;Acuicultura de agua dulce;A0322;Acuicultura de agua dulce;A032200;Pesca y acuicultura;3;Los Lagos;Osorno;Osorno;10301;-40,77134194;-72,89844878;14,09441;Sulfatos;106;866;DS 90;PUNTO 1 ;Tabla 1;SMA
2021;CELULOSA ARAUCO Y CONSTITUCION S A;93458000-1;PLANTA CONSTITUCION;2396;Fabricación de pasta de madera, papel y cartón;C1701;Fabricación de celulosa y otras pastas de madera;C170110;Industria del papel y celulosa;5;Maule;Talca;Constitución;7102;-35,32582448;-72,41327652;14,03505906;Hidrocarburos Totales;60;176;DS 90;P.CONSTITUCION;Tabla 5;SMA
2021;SOCIEDAD ELECTRICA SANTIAGO SPA;76538731-0;LOS VIENTOS;386023;Generación, transmisión y distribución de energía eléctrica;D3510;Generación de energía eléctrica en centrales termoeléctricas;D351012;Termoeléctricas;11;Valparaíso;San Felipe de Aconcagua;Llaillay;5703;-32,84322728;-71,01320282;14,02239417;Sulfatos;106;346;DS 90;PUNTO 2 RIO ACONCAGUA;Tabla 1;SMA
2021;CERVECERA CCU CHILE LIMITADA;96989120-4;CERVECERA CCU CHILE LTDA. (2);11626;Elaboración de bebidas malteadas y de malta;C1103;Elaboración de bebidas malteadas y de malta;C110300;Otras industrias manufactureras;10;Metropolitana de Santiago;Santiago;Quilicura;13125;-33,36098096;-70,70325284;14,00795;Aceites y Grasas;2;333;DS 90;PUNTO 1 ESTERO LAS CRUCES;Tabla 1;SMA
